model,dataset,trainer_configuration,fold,test_setting,row_type,case_id,source_case_id,patient_id,series_id,contrast_label,contrast,segment,n_cases,volume_ml,DSC,IoU,HD95_mm,ASSD_mm,volume_error_pct,precision,recall,relative_volume_error_pct,TP,FP,FN,TN,n_pred,n_ref,prediction_file,reference_file,summary_file
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_175,,,,,UNKNOWN,segment_8,,NA,0.9129795734,0.8398918282,NA,NA,5.371517028,0.889709123,0.9375,5.371517028,24225,3003,1615,15306581,27228,25840,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_175.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_175.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_179,,,,,UNKNOWN,segment_1,,NA,0.8140718985,0.6864428775,NA,NA,-23.67879514,0.9403555556,0.7176906899,-23.67879514,63474,4026,24968,15636172,67500,88442,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_179.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_179.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_179,,,,,UNKNOWN,segment_2,,NA,0.910455839,0.8356300474,NA,NA,-9.679027113,0.9592392304,0.8663942052,-9.679027113,78225,3324,12063,15635028,81549,90288,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_179.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_179.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_179,,,,,UNKNOWN,segment_3,,NA,0.8507232903,0.740224946,NA,NA,26.71016912,0.7610581785,0.9643381051,26.71016912,57192,17956,2115,15651377,75148,59307,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_179.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_179.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_179,,,,,UNKNOWN,segment_4,,NA,0.8443985781,0.7307005358,NA,NA,-3.038895859,0.8576308911,0.8315683814,-3.038895859,66276,11002,13424,15637938,77278,79700,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_179.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_179.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_179,,,,,UNKNOWN,segment_5,,NA,0.6188115022,0.4480282766,NA,NA,-54.28553724,0.9862282105,0.450848928,-54.28553724,36379,508,44311,15647442,36887,80690,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_179.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_179.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_179,,,,,UNKNOWN,segment_6,,NA,0.63597801,0.4662520214,NA,NA,-5.199226561,0.6534177083,0.6194450412,-5.199226561,37482,19881,23027,15648250,57363,60509,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_179.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_179.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_179,,,,,UNKNOWN,segment_7,,NA,0.852412502,0.7427865008,NA,NA,25.86964421,0.7648154952,0.9626705428,25.86964421,29141,8961,1130,15689408,38102,30271,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_179.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_179.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_179,,,,,UNKNOWN,segment_8,,NA,0.8652129372,0.7624451896,NA,NA,12.93237769,0.8156732892,0.9211592396,12.93237769,5912,1336,506,15720886,7248,6418,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_179.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_179.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_180,,,,,UNKNOWN,segment_1,,NA,0.645181034,0.4762119886,NA,NA,56.67926751,0.5284827975,0.8280229761,56.67926751,33732,30096,7006,15657806,63828,40738,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_180.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_180.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_180,,,,,UNKNOWN,segment_2,,NA,0.9287314556,0.8669455109,NA,NA,3.041652994,0.9150239949,0.9428558496,3.041652994,83323,7738,5050,15632529,91061,88373,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_180.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_180.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_180,,,,,UNKNOWN,segment_3,,NA,0.8542771047,0.7456227926,NA,NA,-14.53516886,0.9269213831,0.7921917949,-14.53516886,69457,5476,18220,15635487,74933,87677,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_180.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_180.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_180,,,,,UNKNOWN,segment_4,,NA,0.8080042969,0.6778583973,NA,NA,13.33901368,0.7604567666,0.8618941987,13.33901368,58670,18481,9401,15642088,77151,68071,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_180.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_180.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_180,,,,,UNKNOWN,segment_5,,NA,0.613162424,0.4421299471,NA,NA,-48.92978222,0.9068943208,0.4631529047,-48.92978222,32241,3310,37371,15655718,35551,69612,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_180.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_180.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_180,,,,,UNKNOWN,segment_6,,NA,0.7435610002,0.5918003184,NA,NA,-28.77027229,0.8937261989,0.636598738,-28.77027229,55386,6586,31617,15635051,61972,87003,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_180.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_180.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_180,,,,,UNKNOWN,segment_7,,NA,0.8637378084,0.7601571317,NA,NA,5.641766824,0.8406739793,0.888102845,5.641766824,35025,6638,4413,15682564,41663,39438,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_180.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_180.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_180,,,,,UNKNOWN,segment_8,,NA,0.7973201428,0.6629529363,NA,NA,27.7342079,0.7107613307,0.9078853558,27.7342079,6367,2591,646,15719036,8958,7013,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_180.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_180.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_191,,,,,UNKNOWN,segment_1,,NA,0.6797911202,0.514911792,NA,NA,19.81569304,0.6235775649,0.747143781,19.81569304,55456,33476,18768,16669516,88932,74224,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_191.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_191.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_191,,,,,UNKNOWN,segment_2,,NA,0.8682224307,0.7671316823,NA,NA,26.13188182,0.7782836872,0.9816638605,26.13188182,42562,12125,795,16721734,54687,43357,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_191.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_191.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_191,,,,,UNKNOWN,segment_3,,NA,0.8481021864,0.7362651239,NA,NA,26.90219022,0.7582069438,0.9621812181,26.90219022,64139,20454,2521,16690102,84593,66660,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_191.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_191.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_191,,,,,UNKNOWN,segment_4,,NA,0.7898452276,0.6526811658,NA,NA,14.96921976,0.7384255224,0.8489620616,14.96921976,59300,21006,10550,16686360,80306,69850,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_191.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_191.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_191,,,,,UNKNOWN,segment_5,,NA,0.8601155325,0.7545637799,NA,NA,1.938421509,0.8519377207,0.8684518647,1.938421509,40053,6961,6067,16724135,47014,46120,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_191.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_191.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_1,validation,case,liverseg_191,,,,,UNKNOWN,segment_6,,NA,0.841119102,0.7258028874,NA,NA,1.039685377,0.8367915983,0.8454915981,1.039685377,59121,11531,10804,16695760,70652,69925,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/liverseg_191.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_191.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_1/validation/summary.json
